COX6C,MUC1,AGR2,POLR2B,LTF,NID1,KIAA0196,GFRA1,DYRK1A,SQLE,GFM1,RALB,PLTP,PYGL,KLF9,TFF3,IFIT3,CLCC1,KRT5,KRT17,HOOK2,PSEN2,PGR,CDK5RAP1,KRT14,AGR3,LRP2,EEF1A2,CEACAM6,PIP,BMPR1B,GSTA4,TFF1,FABP4,GABRP,MUC5B,PROM1,CP,ALDOC,ID1,EPSTI1,CD48,SLAMF7,COL17A1,TFAP2B,ADH1B,MUCL1,SCGB1D2,PLIN1,MNDA,TLR1,HOPX,ADIPOQ,CHAD,PIGR,ERN1,SYT13,ADCY4,KRT6B,CHST2,TMEM26,GPD1,LAMP3,ELF5,KCNJ2,KCNMB1,PRKCB,CD84,KRT81,IDO1,MMP1,CEACAM5,HMGCS2,KRT16,DNM3,TNFSF13B,SOX10,HAAO,CST1,SLAMF6,FAIM2,MUC16,CRABP1,KLK5,TIGIT,CLCA2,COL2A1,TAT,OLFM4,TCN1,TTYH1,MUC6,SYNGR3,SOSTDC1,KLK6,NPTX2,CLEC3A,AQP5,CD1C,LBP,KCNJ3,SYN2,KIF1A,CD1E,CRISP3,SCGB3A1,KLK11,KRT6A,CYTL1,CYP26A1,FABP7,GRIA2,SERPINA6,PDE1C,CIDEA,PVALB,MSLN,CST9,S100A7,NRTN,CYP4F8,FCRL3,FLG,ROPN1,CA9,CHRM3,TPO,WIF1,VSTM2A,ACADL,KCNC2,HRNR,NOTUM,CXCL5,LDHC,FCRL2,TNFSF14,FBXO39,CHST4,FCRL1,SNAP91,FAM132A,INA,label
15.2549,13.9157,14.4032,11.082,11.3599,11.896,11.2265,13.274,10.45,10.4217,10.6335,10.6486,9.9144,11.1653,9.4697,11.024,11.2826,8.9311,2.7517,3.1409,9.1909,10.6449,9.9756,9.4494,3.4471,12.451,3.6404,12.101,8.6508,12.5522,12.4554,8.2914,10.161,5.3808,5.188,8.3978,6.2395,11.1396,7.7147,7.7812,8.4611,7.0486,5.2683,2.6355,5.103,4.3794,4.7586,7.6674,6.9116,7.3592,7.0429,6.9668,3.8109,8.1556,10.1715,7.1944,11.6331,6.1681,0,6.5911,7.7535,5.8407,4.4151,3.053,6.9425,5.4853,4.4839,5.7031,6.345,4.4839,8.7397,5.8142,10.4041,4.6125,5.0127,6.3995,0,4.941,1.8508,4.1444,5.7174,4.5496,4.0567,1.0305,4.8396,5.0585,9.6462,2.509,4.1012,0,4.5496,7.382,6.2788,1.3585,0,7.5236,12.0188,5.2683,3.6995,6.0252,6.6447,1.3585,1.8508,4.2667,10.9464,1.8508,0.6054,0.6054,4.0108,5.0809,0,3.9143,9.831,2.3704,0.6054,2.6355,2.2171,4.9163,5.8142,2.3704,7.8643,1.0305,5.3028,0.6054,8.4283,2.3704,3.5788,0.6054,0,0,1.8508,2.8593,2.6355,1.0305,5.8275,0,1.3585,1.3585,1.3585,0,1.3585,0,1.0305,3
10.4335,11.7054,10.0058,11.3371,15.3333,11.1561,10.5613,11.4379,11.0363,8.6059,10.509,10.4904,10.0482,8.7091,10.7336,10.1718,8.6937,9.7616,13.0182,12.0047,9.3368,8.6255,12.3825,8.5246,13.2139,7.9373,11.8984,9.4493,5.7525,13.863,7.1538,8.2721,9.1863,9.9672,12.5684,8.3291,12.3138,9.9305,8.8768,8.6174,6.3949,8.1932,8.8437,12.5114,11.977,10.4474,14.5348,11.7747,8.0013,7.2025,8.3665,6.6778,8.3704,7.708,11.9456,8.9808,6.6461,7.7503,9.9037,8.5557,6.8765,7.6895,7.5931,9.3026,7.7444,9.1951,7.9529,7.1672,9.9672,6.3085,1.2227,3.9702,12.5591,7.8565,6.6525,5.2273,11.9674,8.0137,3.8419,6.3325,6.9918,7.9709,7.8454,10.7019,5.5207,10.2189,5.8222,11.9219,9.534,8.6735,7.4537,7.4316,3.8419,8.6797,9.5941,1.6885,0.5307,7.9055,6.5873,7.3435,6.023,7.8314,5.1022,6.6071,4.5922,8.466,8.586,2.5585,5.5207,7.3863,10.0139,6.0031,1.2227,8.1442,2.7613,3.7495,6.1184,0,2.7613,3.701,2.5585,3.3064,6.1727,7.108,0.9547,5.2101,3.1705,12.339,1.1173,6.2507,2.4453,5.4637,0.9179,5.7041,0.5307,1.875,3.5989,3.0205,4.0106,2.6635,3.4306,1.6885,0.5307,1
10.5949,12.9576,12.5775,11.8659,9.7027,12.2155,11.1965,12.9747,10.5851,10.6536,11.7442,10.7996,8.6022,9.5089,10.4364,8.8393,10.6982,9.8279,9.2938,8.9303,8.1506,9.6325,12.4099,8.9616,8.767,11.2713,4.6061,8.363,8.5998,9.8504,9.4973,8.0376,8.4324,6.3985,5.9687,10.2161,11.0417,11.1421,8.0015,6.7854,8.5153,6.7292,5.5058,9.171,4.1058,6.7726,0.9805,0,6.3929,6.9759,7.2088,7.3066,7.2183,7.1736,5.0633,7.1638,9.9456,5.2096,7.74,5.5762,6.7731,5.2096,4.3775,4.4435,6.271,6.4794,2.8405,5.4746,3.9631,5.2347,8.2244,7.6887,3.5489,4.3775,5.3308,6.5258,4.717,4.2107,8.124,4.0219,5.9155,2.8405,0,5.9836,5.3766,4.9619,6.4583,1.2,2.7036,4.7694,3.3794,11.0687,7.0234,6.6753,3.9328,6.0273,8.9812,4.7865,0.4053,1.9706,4.9005,3.2865,3.5883,3.3794,4.1852,4.681,9.5217,3.8047,0,5.7073,0,0.4053,1.5589,0,0,2.7036,0.4053,1.7095,6.4794,3.3794,8.7322,2.1916,3.3794,0.4053,5.3351,2.0853,0,0,7.2617,2.8405,0,2.7737,0,0,0,2.4701,0,0,0,0,2.7036,0,2.2905,3
10.6928,5.4761,5.9661,11.9826,9.9683,11.9916,10.8423,9.3206,11.0253,10.1809,9.9121,10.6875,11.4987,11.4558,9.1386,0,11.5921,9.6948,11.7447,11.6972,9.1784,8.6031,6.9012,9.1017,8.8645,3.0878,4.7283,1.3222,4.0003,1.3222,6.2049,7.8301,1.7007,7.5121,8.9057,6.371,11.3478,7.4578,7.4822,7.0718,9.9144,8.9719,9.3104,9.0556,4.1296,7.3491,4.3041,1.7007,6.2483,8.8029,8.2122,8.6684,6.7077,4.0664,6.234,7.5121,8.7486,7.7008,7.8443,6.9805,6.6114,4.7283,10.145,9.9726,7.9088,5.2671,8.6361,7.9876,5.0556,8.266,7.1951,0,2.8077,8.5082,7.4822,7.295,5.8583,5.637,7.2459,8.0046,3.615,7.5984,9.329,11.2203,8.3212,5.8583,2.0003,2.4597,3.3223,2.9545,2.8077,3.0878,3.3223,5.5702,11.5974,3.3223,2.6442,3.0878,5.1501,8.5549,0,6.0004,2.6442,4.6442,0.8075,0.8075,2.0003,7.8861,3.9311,3.615,2.4597,3.615,0,7.4942,0,1.3222,7.1425,0,7.7964,2.2482,0,6.1141,5.394,4.989,8.579,3.2098,1.3222,4.4097,0,1.3222,0,3.7817,1.3222,4.989,5.0556,2.4597,4.0003,2.8077,5.5928,4.0664,2.2482,0.8075,5.295,4
12.9591,13.8418,14.0077,11.7841,15.4174,11.5253,11.3334,14.7846,11.0341,10.7813,10.9086,10.4819,9.5713,9.7273,10.0853,14.0271,9.7143,10.3132,11.0487,9.8268,9.9851,9.4797,10.0171,8.7116,10.5937,12.2211,11.5412,8.0051,8.9232,10.8368,13.8929,8.6166,14.2702,7.7999,8.3373,10.8718,6.4045,8.1262,7.6272,7.4442,7.8345,8.2525,7.9186,9.9297,10.2535,9.8896,10.5281,7.3117,5.9041,8.8294,8.6694,7.5087,4.5011,9.5863,8.4039,8.3486,12.0536,7.4625,5.9933,7.1004,8.8262,3.7456,6.5779,5.6165,7.0036,6.6574,7.7729,7.9242,4.9504,4.5212,4.2099,9.3436,13.0035,4.2825,6.4577,6.3265,7.3318,5.6351,5.416,6.1502,7.0459,3.7456,5.7842,5.2082,5.3612,7.9242,2.7505,5.5097,5.3834,5.8253,3.9673,3.2621,2.8809,4.5606,4.1335,2.6805,7.2557,3.6391,6.4207,4.2345,13.0324,4.5411,1.1847,5.9933,3.0567,3.1631,1.6907,2.6805,5.3944,3.524,3.4419,11.2656,0,5.2082,1.6907,0,1.5409,7.7432,0.7107,2.0645,0.3987,1.5409,3.8764,1.1847,0.8004,3.3548,3.6017,6.7711,0,1.6907,2.3612,2.3612,0.3987,0.7107,2.2689,1.3738,2.7505,3.399,0.7107,0.3987,0.9671,0.7107,1.1847,2
13.5994,13.8804,11.1914,11.1455,13.0716,11.5715,10.9645,10.9548,10.6455,10.8777,12.1376,9.676,9.0906,10.2304,9.7271,11.8458,7.5666,9.8728,13.3069,14.1254,9.2912,9.6182,12.9589,8.612,13.4197,11.6313,8.5361,10.6405,12.4963,7.8572,8.9593,7.0115,13.7647,4.6269,7.8549,10.955,10.4113,6.6557,7.2305,7.6264,6.4321,7.1697,6.2846,12.488,11.3644,5.5865,6.1429,2.694,4.152,6.9617,6.2155,7.5214,3.783,9.3831,9.0574,8.707,10.4113,6.8011,11.3145,7.0753,7.7327,3.3389,6.3441,4.7687,5.935,8.6943,5.2963,4.9836,7.6237,4.0915,6.1052,7.2479,5.9857,6.9532,5.909,5.3489,7.3864,5.3229,10.9542,4.3964,6.0266,4.4695,9.5412,9.003,3.8933,7.0596,5.742,11.2623,8.954,5.8093,3.9625,8.7949,5.2963,8.12,7.2375,5.6402,2.3254,3.3389,5.8645,8.269,7.0908,6.1797,1.0664,5.2693,6.426,4.21,2.7731,5.2693,3.5332,4.8068,2.9194,0.4486,1.0664,6.515,0.7904,0.4486,3.2859,0.7904,12.962,3.7442,2.6103,2.5214,4.4652,2.5214,5.5589,3.783,2.0985,2.9873,1.298,5.4961,0.4486,3.8207,2.3254,0.7904,1.0664,1.97,2.0985,1.4976,1.97,2.694,2.0985,5.1558,0.7904,2
13.1451,13.346,13.1364,11.496,4.991,11.8811,11.2328,13.4036,10.3844,12.2213,10.7943,10.4896,9.4834,8.2355,10.0935,11.4035,8.9063,9.8911,10.1767,10.0154,8.9915,9.2626,9.3103,8.5661,9.8719,11.9521,12.163,10.2467,5.8125,13.7096,5.5298,9.109,9.4115,7.4246,7.7905,3.1699,5.009,6.5171,6.1898,9.2446,7.2153,7.9437,7.3558,8.7846,11.3344,7.8163,8.6051,12.2257,2.8074,7.1878,7.3768,8.4405,3.7004,9.6165,6.6809,7.1799,1.3785,7.4077,6.5638,7.1918,9.5514,4.8379,6.6352,3.9819,6.9189,6.0747,6.4627,6.2055,4.7334,5.3291,6.6352,8.065,4.1538,5.5789,6.4561,6.3611,6.4229,5.9864,7.6511,5.4919,7.8741,1.7655,7.302,4.2172,5.6381,5.4263,8.1809,11.6585,5.1457,6.8948,4.3074,5.843,4.3363,4.9727,3.1699,5.1779,0,5.6029,5.0268,4.3646,0.848,4.6893,0.848,4.1538,1.1375,3.2327,9.3807,3.0356,4.797,3.1043,2.7225,0,0,4.1859,0,7.6014,1.926,11.4777,0,3.9449,6.7032,3.7442,2.719,1.926,0.4854,3.4594,4.6439,3.2327,1.4998,2.5361,0,1.926,2.433,0.848,5.5046,0.848,1.7655,2.433,1.1375,1.3785,1.585,3.9069,1.585,2
14.8459,12.1637,11.1257,11.3422,2.411,10.7539,11.2555,13.2743,11.3746,12.3334,10.377,9.603,8.6287,8.6388,9.3572,12.5663,14.2384,10.1364,1.3461,0.6932,8.3668,8.2921,7.9395,9.2727,0.3879,10.0915,12.8271,10.5972,4.8917,2.2331,13.45,7.5132,12.5405,4.6113,2.1352,10.6744,0.3879,0.9635,5.0207,7.0621,8.4263,7.1742,7.8562,2.0302,9.318,1.5113,4.7166,8.876,2.9609,7.2493,6.0596,8.1269,0,11.7168,0.9452,8.7,12.7061,6.175,0.3879,5.6975,7.553,2.5693,6.0729,3.4423,5.4451,5.5533,5.0207,5.9843,1.1595,6.7304,3.2685,5.7727,5.1641,0,5.5052,6.112,0,4.2158,6.0462,5.5908,3.8027,4.0645,1.3461,0,4.3086,0.3879,7.4636,1.6596,6.2875,0,1.9169,0.3879,3.0709,1.3461,0,4.4779,1.5113,0,2.4923,0,12.9112,0.9452,6.6171,1.5113,3.4827,1.6596,0,0,1.7939,2.5693,0,11.4677,4.0376,1.7939,0,10.6987,1.6596,7.6165,0,3.7705,0.6932,2.8418,3.1095,0.3879,0,2.7783,2.411,0.6932,0,0.3879,7.942,1.1595,2.3248,0.6932,0.6932,2.9026,2.0302,4.7501,0.6932,0.6932,0.9452,0.3879,6.4285,2
10.7032,15.8131,13.9074,10.8987,13.7932,11.9079,10.019,13.2491,10.7806,9.8895,9.9851,10.8349,11.2084,9.6654,10.3711,13.7918,9.919,9.7261,12.0078,11.4883,10.3945,8.7121,9.0066,8.9877,12.789,10.5378,9.0733,10.2226,6.3193,7.7867,5.4828,7.724,13.6589,11.6756,10.3958,15.5996,8.2982,8.2658,8.1711,9.5116,8.3187,8.089,7.565,10.8863,11.7926,10.4313,13.658,12.7717,9.6174,7.9095,7.3862,8.2622,9.3025,8.0513,9.5435,7.0099,3.9355,8.7345,9.4539,7.7598,7.1796,8.8217,6.3486,5.2548,7.1115,7.6958,7.3324,7.7071,8.5905,5.5846,6.2279,5.6564,11.9763,7.3862,6.9203,6.1387,9.9135,7.2535,1.6054,6.0074,7.0236,3.8563,5.6329,9.0972,4.9838,9.0568,5.6796,4.5017,8.1484,10.3018,6.0702,6.1553,3.8563,6.1219,7.2143,4.8472,0,4.0467,5.8114,4.1163,1.1543,7.284,3.3203,4.8876,5.893,4.1499,6.4191,4.7187,6.0166,6.6655,4.9461,2.458,2.914,5.2236,5.7796,3.8964,2.458,2.8336,0,3.7725,0.8617,3.7287,4.6962,4.8675,0.5716,3.9735,4.4215,9.3284,4.5556,2.914,1.1543,2.7485,4.0106,2.0938,5.4562,1.3974,4.1163,2.0938,2.2256,1.1543,1.1543,4.1163,0.8617,2
15.4753,12.0928,11.7245,11.1989,9.2686,11.4071,10.988,13.8066,10.6723,10.8255,10.6265,10.6491,10.1378,9.3318,10.6288,10.6681,11.6436,9.7985,7.7223,7.1211,9.5676,8.5762,4.8652,9.1268,7.3633,11.4397,9.2323,13.3597,11.2209,0,10.878,5.9801,12.9399,9.5471,7.7054,14.9438,5.9738,5.036,8.7541,6.5511,8.4259,8.7477,9.1239,7.6035,2.8116,8.9647,6.0049,4.9204,8.2555,7.5933,6.6761,7.6883,8.6867,4.9369,7.1154,8.7532,4.9842,7.3609,1.7921,7.1436,6.1723,7.5135,8.2645,5.5112,5.5623,4.7103,8.3875,7.7556,9.6406,6.9591,7.4895,7.4243,0,3.5451,5.6514,6.8942,5.9292,5.8764,0.6298,7.9211,5.3846,9.8024,3.8761,4.2732,7.5974,1.5438,10.1645,1.7921,2.2724,1.5438,3.6432,2.6322,7.0895,2.5671,3.2032,3.3264,0,3.2455,5.6977,2.099,9.8655,3.3264,9.9992,5.3463,2.4989,2.4273,2.0037,1.5438,5.7574,1.2439,1.9018,6.3957,0.349,2.1883,4.4462,0.6298,0.6298,11.2204,0,2.1883,0,6.1229,3.1755,1.2439,0,2.6945,3.6112,1.6733,0,1.0667,1.4016,2.6322,4.9966,2.6322,0.6298,3.4759,3.1597,5.2249,1.0667,3.6112,0.8647,1.6733,10.9151,3
10.3969,14.8292,11.8778,11.2228,16.0075,12.6534,11.1851,6.3312,10.4201,12.9225,10.3384,10.8819,9.3686,10.0206,9.9829,6.6021,12.8637,10.4325,12.3172,10.7579,9.4403,9.4579,5.4989,9.4259,8.7434,5.0815,7.8186,12.3888,7.0224,12.8344,6.4021,9.2716,8.0636,5.4326,5.7148,12.442,8.5193,14.9523,6.6021,8.2748,9.3862,9.0499,10.0753,6.4564,12.7683,3.3111,15.016,14.2763,5.0465,9.1645,7.7871,8.72,4.2365,9.7363,5.9973,6.9674,10.6337,7.212,9.5277,7.376,6.3199,2.0859,8.7462,3.0535,6.8403,6.4295,7.5733,8.134,4.1402,9.281,13.0532,8.3539,1.941,9.2969,7.5201,7.8443,3.0535,5.9881,11.1707,7.8211,6.701,3.4779,2.7397,3.4244,7.971,13.5755,1.3911,11.2973,3.0535,3.8055,3.4244,4.2973,4.2672,3.5793,3.6741,5.32,10.897,5.1977,5.1325,12.2168,2.0859,1.941,0.4913,5.8118,6.8707,0.4913,5.2601,10.9834,2.5529,5.7259,5.1817,1.5986,0,3.2509,0.4913,0.4913,4.7089,0,14.9324,1.941,8.3628,5.1817,5.511,0.4913,2.8671,2.9812,2.6493,0.4913,0,0,0,0.4913,3.1223,2.2176,0.8571,3.3689,3.7192,2.9812,0.8571,1.1486,1.1486,0,2.6493,0
11.1197,12.8245,5.1005,11.4599,14.362,10.0865,10.0227,3.4028,11.0235,10.3655,10.1671,10.0035,8.2425,6.7325,8.1941,3.0865,13.8162,9.9876,12.3284,13.0417,9.4358,9.0583,2.6809,9.5981,7.2611,0.874,7.1597,6.1822,7.6589,3.4585,3.662,9.6595,2.7717,4.0361,12.6028,11.1235,13.3143,10.922,10.1956,8.9688,9.1394,4.3028,3.999,2.8571,7.6198,0.5022,7.7,9.1244,2.9377,5.1351,6.4391,6.3462,2.2471,1.4144,11.0756,4.8106,8.3403,6.2469,13.9154,7.8611,3.1556,4.9139,12.4071,13.349,5.1351,8.7209,1.8066,3.2845,5.5484,8.4915,5.0102,3.2215,0.874,11.0534,3.7978,7.2766,12.3849,6.0524,0,1.6238,7.4515,7.6796,11.376,13.5485,4.8528,5.4693,8.3141,4.8735,6.0793,9.3629,10.6546,8.3805,3.5121,4.4475,12.7561,4.8528,3.2845,13.7882,0,8.5631,1.4144,7.5087,10.7022,0,3.662,10.1598,7.3812,7.2374,2.2471,2.4803,11.8411,1.9688,0.5022,2.9377,0.5022,0.5022,11.9682,0,8.0338,7.3149,0,0,0.5022,10.5426,6.8664,2.6809,1.1693,12.7122,0,1.1693,0,0.874,2.3684,6.0158,2.1147,0.874,1.1693,3.7978,7.3884,0,1.6238,3.1556,0,4
11.4984,15.6573,13.542,10.6653,13.6838,10.7313,9.7586,14.1625,10.8155,9.1087,9.9432,10.4702,8.2829,11.1961,8.7963,12.231,12.756,10.278,6.0868,6.3725,10.2246,9.6108,9.219,8.7596,5.6375,11.387,2.3601,9.9456,11.2193,11.114,13.5214,7.4309,10.4902,3.1464,2.6722,12.2636,1.9612,0,8.281,7.4205,8.4233,5.6494,4.293,4.9237,11.5292,0,3.6525,7.9816,5.0729,6.4358,5.828,6.7723,2.1068,9.6169,1.9612,7.6516,6.5162,6.7223,4.0264,5.5511,8.6621,3.4491,5.1589,6.3652,5.8069,4.735,4.4376,4.6425,4.569,5.7636,10.0927,8.8998,2.9287,3.9893,4.7791,5.828,1.6168,5.9195,8.2905,2.2389,4.1322,11.0857,2.1068,2.7629,3.5027,4.3526,2.2389,4.2308,1.7993,3.5027,3.9893,0,4.293,0,1.6168,4.8428,0.4992,1.408,4.0978,0.8693,10.1583,0,3.872,4.8428,4.8428,11.9731,0,0.8693,0.8693,3.9893,0,3.9122,1.1636,1.9612,0,0,1.1636,0,0,2.5755,4.594,1.408,1.7993,0.4992,5.2895,0.4992,2.2389,1.408,4.4778,0,0,1.1636,2.4718,0.4992,0,0.4992,1.1636,1.1636,1.1636,0,0,1.1636,2.2389,3
10.8893,4.7378,0,11.3697,6.3586,12.6034,11.0552,11.5347,10.8421,7.0984,10.7653,10.9957,12.2782,13.3379,12.1464,5.8969,10.3518,10.2708,4.1582,0,10.2124,8.6904,7.7089,8.3995,3.6596,0,0,0,2.3256,0,4.1582,9.013,0.4868,17.0109,2.8915,1.1401,0.8501,7.6412,10.8468,9.3143,7.5941,6.8897,7.582,2.4367,1.1401,16.2149,0,0.8501,16.1433,7.8081,7.9715,6.0358,17.3553,2.8113,0,6.5985,0.8501,9.5749,0,7.4055,4.0575,15.2313,4.9772,1.3813,8.2344,4.7159,7.8055,8.0214,0.4868,5.2448,1.1401,0,0,2.2053,7.3319,6.4003,1.7688,6.2937,0.4868,6.1462,5.4308,1.1401,1.1401,0,3.7909,5.6656,0.8501,0,5.1004,1.1401,7.7064,1.3813,1.7688,3.2368,0,2.2053,0,0.4868,5.1824,5.8675,0.8501,9.27,1.1401,2.8915,0,1.1401,0,0,5.5468,0,0,0,0,5.5835,11.6686,0,0,0.4868,0,0.4868,0,3.6596,4.3504,1.1401,0,3.2368,6.7514,2.8915,0,9.6056,0,4.4507,0,1.588,1.1401,0,1.9294,0.8501,0,1.3813,1.7688,0,0,2
14.9927,9.6644,16.7349,11.5715,4.0744,10.9362,11.1656,13.2484,10.7839,11.477,10.6819,10.0175,10.9189,8.8436,8.5628,15.1101,8.082,10.0752,0,0.8987,9.0459,9.2905,5.0053,9.0435,0,10.5794,13.4815,11.6364,7.234,0.8987,6.6204,7.8368,13.6276,8.8291,2.5603,7.5589,0.6565,0.6697,9.1716,6.8718,6.4454,7.8055,5.8592,2.2466,0,4.8697,3.1341,3.1807,3.4704,8.4709,6.4969,6.5556,4.8264,9.5866,0.6565,8.1538,9.0435,7.0919,0.3652,6.387,8.6459,3.8621,3.2258,0,6.1024,4.9391,6.3209,7.813,0.8987,1.8452,6.765,7.8258,0.6565,0.3652,5.7857,5.5219,0,5.6843,3.7737,4.4426,5.0931,0.8987,3.3533,0,3.086,0.3652,13.7722,1.9565,0.6565,11.3633,3.6132,1.7247,5.668,2.9846,1.5931,3.086,0,0.6565,4.6051,1.106,7.9852,1.106,10.2663,4.0989,3.0362,0,1.106,0,3.8904,1.9565,0,1.2872,1.106,4.2375,0,10.5875,2.488,7.7035,0,1.5931,0.8987,0.8987,4.3713,1.7247,1.106,4.0242,2.3316,1.2872,1.1994,0,0.6565,5.5399,2.1562,2.3316,0.6565,0,3.086,0.3652,0.3652,0,0.3652,0.8987,0.8987,3
12.3597,13.3059,12.0574,10.959,11.9124,11.3613,11.0816,12.4843,10.1209,9.9625,10.874,10.2542,9.2091,9.3428,10.3174,10.8765,8.7729,9.4685,8.4661,8.282,10.3094,9.1613,12.4795,9.1976,8.5716,12.4832,3.8261,9.9474,9.5724,13.1033,10.4131,7.5394,9.166,10.844,5.6015,8.5947,7.3484,9.8787,5.9258,7.3525,7.5966,8.0273,7.2402,8.1447,11.857,10.35,0.9572,3.0931,9.431,6.9692,6.3654,7.9497,9.7651,5.6962,5.1055,7.8084,8.7822,7.038,6.484,6.5652,7.6477,8.8218,6.5362,6.398,6.1239,5.5444,6.9363,7.0636,4.409,5.3247,7.8707,7.2801,3.727,5.0033,6.6488,5.3747,3.8261,5.5732,8.8849,5.485,5.6564,5.5874,1.2705,3.5642,5.4071,4.3436,3.5642,7.4721,3.3808,3.7774,3.9188,3.6747,7.6517,3.0931,2.1029,4.7743,6.4611,1.9354,5.5589,7.1426,5.7092,3.9188,1.5277,5.8454,3.6747,6.642,3.963,3.5056,3.6205,5.3247,0.5566,3.314,4.6171,3.5056,6.5215,1.5277,1.5277,0,6.3237,2.2529,8.8021,4.2751,4.5436,0.5566,5.0946,1.9354,2.2529,0.5566,2.5736,6.5066,6.8681,3.4445,3.1705,0.5566,0,4.2396,3.0112,2.1029,0.5566,4.0476,1.9354,0,0.9572,2
14.3762,12.9598,10.5997,10.5061,9.5906,12.1869,10.0257,11.4186,10.9149,10.6417,9.8197,11.0231,10.0687,9.2418,10.0244,13.0168,12.4774,10.0553,11.6457,11.4455,8.4658,9.567,10.9607,9.1136,11.0909,10.326,10.9566,11.7224,4.0275,12.2029,12.7004,7.0971,13.9432,8.7313,6.5583,10.2042,4.7783,3.8523,8.764,8.7732,9.3003,9.0392,8.159,9.9701,4.3233,7.9174,7.2324,1.7309,6.9854,8.439,7.6506,8.2694,8.0369,11.2348,6.6208,5.3862,7.9744,7.5434,7.0625,7.3682,6.3914,6.4628,8.6302,3.0742,6.9587,7.7347,7.2805,6.0733,7.356,7.2934,2.6094,5.3862,0.5498,4.9176,6.6276,6.8585,6.1221,6.1694,4.2895,6.9695,4.6509,1.7309,1.9196,6.7193,7.6304,1.5137,2.9058,2.6094,3.1515,7.7284,2.9058,4.5402,3.7072,4.3563,5.5522,6.033,7.7688,3.5446,5.4021,2.6094,9.6725,4.068,9.3245,4.8727,4.183,2.4954,4.8024,3.2948,4.4202,8.3739,2.236,11.3312,0.947,3.5446,4.3563,5.464,1.7309,4.1073,2.3715,3.1515,6.7445,4.2895,0,0.5498,0,2.7151,3.655,0,0.128,2.3715,10.4474,1.258,3.6009,0,4.4814,1.9196,1.5137,3.6009,1.7309,1.7309,1.7309,1.258,2.236,2
10.4592,11.5682,12.0664,11.0238,14.3216,11.2075,10.4327,10.5308,11.0905,9.5098,10.2766,10.4356,11.5724,9.8764,12.4423,12.9683,10.1725,9.7061,15.0903,14.2833,9.832,8.8023,12.5177,8.854,14.3509,9.7047,11.8706,8.9486,9.6849,10.3029,5.72,8.8489,10.8687,10.9762,12.6708,9.1357,11.4802,10.47,9.5226,6.9007,8.2592,7.9669,8.4972,12.9026,9.5542,11.3883,12.7754,9.3151,10.8634,7.5285,8.0468,7.2368,10.9242,8.7984,13.5101,8.765,6.2464,8.8297,11.3753,8.0153,9.8122,9.6236,7.4399,11.3802,8.4923,10.2304,7.4668,6.3723,8.3247,7.7329,1.6021,8.1702,9.3068,8.352,6.8302,6.6312,11.2237,7.6851,3.8516,7.3564,6.175,8.854,8.282,9.8197,5.2344,8.3556,8.3357,11.7146,9.9876,6.8859,8.8336,10.6533,3.7679,7.7521,8.1558,4.922,3.0581,7.7629,5.8682,5.9464,5.4647,7.4601,3.9308,4.9025,6.3934,10.3745,6.9585,7.4634,7.1444,5.0338,8.5515,4.573,4.1452,8.0379,6.488,2.6538,6.8302,2.7442,6.277,4.5481,0,3.7241,4.344,7.7356,3.0217,4.922,5.8782,10.1963,0,4.1452,8.7997,5.4647,2.6538,4.922,1.1515,3.0581,3.127,3.127,3.6323,1.7837,1.6021,3.679,0.4928,1
14.2517,12.3678,12.9909,11.5345,8.7306,11.6949,12.4946,13.8239,10.7968,11.8487,10.9755,10.3866,9.323,10.0978,9.5968,7.3787,9.1386,9.4611,8.7707,8.9417,9.1572,9.408,11.9693,9.5532,9.0169,11.4957,7.9126,8.7395,10.5888,8.4366,11.4414,9.4836,6.4895,4.5727,7.3888,2.8934,8.0237,9.385,9.4351,6.086,7.8772,7.6378,8.0414,8.101,6.1408,2.0755,4.724,9.755,4.3005,7.4719,7.5948,6.8887,0,7.555,4.7398,7.8186,8.8013,6.2051,7.3454,5.8284,8.6139,3.0026,6.0419,3.6321,7.1603,5.7984,6.4173,7.5483,4.9038,5.8358,9.0806,10.4582,2.3482,4.5368,5.9831,6.8744,4.0178,4.6753,11.115,5.7678,5.3692,7.9692,1.9718,4.7079,6.4417,4.9454,7.26,2.505,5.1373,5.5778,3.1524,1.1171,4.1424,3.4892,3.8524,4.5186,2.505,2.8355,3.7928,1.7391,8.0302,1.6069,1.4613,3.5263,2.505,2.2629,3.1991,2.505,3.4892,5.9008,0.9083,6.8851,8.3068,2.6464,0.3699,7.8843,0.664,6.4988,0,2.4287,5.8505,4.0435,3.5756,1.2995,1.2995,2.0755,3.1042,0,6.736,7.4504,0.3699,3.4892,0,1.4613,3.3719,2.7122,2.2629,1.1171,0.3699,1.1171,0.9083,1.1171,0.664,3
