EZR,CXCR4,S100A4,PDGFRB,ERMN,FA2H,RHOQ,ANLN,YES1,KIF1C,TRIP10,INPPL1,PACSIN3,APLN,HSPB2,MICALL1,COL6A2,RBP4,DOCK1,ERBB3,TMCC3,CLCA4,SCD,NFKBIA,ADORA2A,UGT8,MUC1,TF,KIF5B,ITPKB,PREX1,CYB5R2,TGFB1I1,ARAP1,SMTN,NES,GLI1,KIF5A,FLT3LG,SLC25A18,VEZF1,NDE1,SERHL2,PLEKHM2,KIF13B,IP6K3,PLXNB1,HSPA2,GALNT6,LSS,SLC45A3,MAP4K4,PRX,EBF4,DOCK5,RASGRP3,PPFIBP2,TCF15,CSRP1,CRB2,MYOT,PCOLCE,COL5A3,PLEKHB1,SLCO1A2,C10orf90,ASCL1,GIPR,MCM7,CPM,PLEKHG3,AIFM3,ADIPOR2,label
0.58167127,0.12597731,0.11810239,0.42567791,0.46277414,0.34203355,0.48093623,0.28483363,0.25789985,0.51324694,0.32355242,0.49838622,0.36821006,0.29768242,0.25842611,0.21758119,0.25334989,0.50072756,0.35397756,0.40151878,0.17135761,0.08249151,0.67917367,0.58229949,0.28831251,0.29317518,0.25307787,0.65486207,0.54535597,0.63192847,0.53910559,0.24496499,0.13765222,0.4710647,0.39165209,0.29524085,0.14173282,0.83090211,0.21230557,0.67822043,0.31355555,0.27552941,0.18742579,0.68562119,0.24893676,0.11049861,0.58566434,0.5028801,0.12077389,0.48896998,0.14287846,0.56095956,0.21723523,0.36541907,0.26154523,0.17599763,0.23789967,0.06235959,0.84539722,0.29666996,0.1069097,0.28284045,0.52937929,0.82832671,0.26282583,0.17462074,0.36669419,0.0563615,0.38027597,0.23111482,0.39122196,0.65266356,0.45602964,0
0.52920884,0.14287846,0.16898224,0.39816499,0.54136248,0.40944415,0.43129551,0.36322601,0.18182129,0.51546107,0.27991349,0.44185576,0.40061157,0.28059407,0.28461348,0.23143002,0.25550838,0.4691626,0.33793214,0.45357022,0.1952553,0.12209189,0.64091466,0.51883606,0.23668883,0.3467526,0.2298473,0.72059852,0.55314433,0.56808978,0.50920589,0.32557416,0.1840019,0.43922656,0.36821006,0.34382076,0.08249151,0.81214985,0.18225998,0.67561098,0.30342273,0.2731691,0.173231,0.65063979,0.29441802,0.11120613,0.62243348,0.58357763,0.12339832,0.48205228,0.16361911,0.58378467,0.26585507,0.34233291,0.31301034,0.23638457,0.25763602,0.09000231,0.86037432,0.27364417,0.15805562,0.23143002,0.49413071,0.83698498,0.38773545,0.23079895,0.33083502,0.05326936,0.42922409,0.25842611,0.44185576,0.6191368,0.47644727,0
0.6239759,0.2272794,0.2638424,0.4511415,0.5035401,0.4165154,0.5431592,0.3855142,0.2714943,0.5843452,0.4011163,0.5048514,0.4456398,0.4430011,0.3530064,0.2511597,0.2998859,0.4464596,0.3764013,0.4270388,0.2045909,0.1133087,0.7030303,0.6190202,0.2780833,0.3659304,0.2808202,0.7262913,0.5980896,0.6630505,0.5534707,0.2874504,0.2064643,0.5041468,0.4295575,0.3875148,0.1920087,0.8328409,0.2199806,0.7001221,0.3255742,0.3111784,0.2317446,0.7061558,0.3072565,0.1388296,0.6608471,0.5958988,0.1665684,0.514758,0.1940461,0.6232067,0.2878821,0.3898154,0.3028391,0.2030751,0.291712,0.1340633,0.914986,0.359542,0.2101419,0.3049681,0.5845805,0.869684,0.3098825,0.2123056,0.4549104,0.1773619,0.4322796,0.2912913,0.4224824,0.6535173,0.4822862,1
0.60544932,0.1773619,0.27808327,0.38894317,0.39494414,0.30554349,0.50139716,0.3321217,0.18868972,0.52925147,0.3725452,0.4917373,0.39346641,0.41742128,0.33808607,0.24553891,0.34037621,0.52865351,0.26282583,0.29023425,0.13162174,0.02715361,0.51017804,0.53320529,0.33067339,0.29626304,0.22663049,0.57213931,0.51892746,0.58668234,0.49096762,0.20115829,0.18615103,0.50113998,0.45672494,0.3782925,0.15440385,0.79818388,0.18910866,0.58557676,0.27364417,0.23111482,0.15650153,0.69017515,0.25763602,0.09000231,0.60227246,0.54489618,0.10397497,0.50470069,0.16111599,0.5557001,0.19960689,0.37496692,0.19645476,0.1405783,0.27552941,0.12143435,0.84106412,0.29908841,0.09401691,0.30496808,0.56047646,0.76528993,0.19685245,0.12851239,0.39197388,0.16705428,0.3998005,0.1952553,0.35927531,0.64904651,0.40091459,0
0.5393846,0.15805562,0.16212229,0.43471191,0.46678271,0.31535863,0.43961614,0.2773911,0.22695531,0.58016476,0.32872015,0.47442844,0.36644004,0.28658323,0.2285689,0.22334266,0.29888836,0.26882392,0.35549097,0.36516274,0.16608086,0.094807,0.60544932,0.53432182,0.22167112,0.25842611,0.1940461,0.60043376,0.57175529,0.57413928,0.49616724,0.26535446,0.18784829,0.43631163,0.37484676,0.38050759,0.13586858,0.77760958,0.20496751,0.67981097,0.25816321,0.2339279,0.12011049,0.62601534,0.26485215,0.08587649,0.61136131,0.457624,0.07902781,0.446162,0.14287846,0.6217937,0.24977424,0.37363985,0.2326842,0.15387478,0.21688847,0.08163311,0.81474862,0.30127133,0.18657716,0.26759409,0.50308349,0.83281317,0.3421833,0.15066029,0.42010643,0.0553379,0.41514607,0.21514247,0.34514723,0.64243746,0.43599306,1
0.50694557,0.083345,0.16705428,0.35780005,0.37217852,0.2108666,0.43750025,0.25842611,0.19764464,0.44808565,0.2057178,0.40934884,0.29462415,0.24235461,0.27364417,0.18269737,0.26358894,0.54592871,0.26460037,0.23880138,0.12011049,0.06038695,0.57570767,0.46613292,0.23361794,0.20534313,0.16946035,0.54112652,0.51648627,0.45892833,0.40820025,0.12851239,0.12533673,0.43350074,0.26358894,0.2893832,0.08836567,0.87487207,0.1364655,0.55083923,0.25060704,0.21230557,0.15334383,0.66381228,0.23361794,0.0155426,0.49622046,0.42309221,0.07548163,0.47024344,0.07367636,0.5235159,0.21194713,0.2832857,0.17229725,0.12274654,0.20345549,0.04579448,0.74780717,0.23729548,0.08076973,0.19645476,0.44315316,0.75915413,0.27458977,0.10978771,0.30205726,0.03083115,0.36165828,0.1069097,0.29002194,0.59320432,0.37805741,1
0.60406294,0.22466652,0.20115829,0.42754596,0.40723628,0.28306324,0.49632684,0.28916968,0.256576,0.54241972,0.3192502,0.48936052,0.3823477,0.39857555,0.29565057,0.23880138,0.25389245,0.5235159,0.3421833,0.3010742,0.14401536,0.0633362,0.63639594,0.56822108,0.25604314,0.26485215,0.22888953,0.59665973,0.57185139,0.62621553,0.47789851,0.20115829,0.24029221,0.48563701,0.3782925,0.43013906,0.15959366,0.86548133,0.1479275,0.62075968,0.28395107,0.2259787,0.24088439,0.68430266,0.25710695,0.08249151,0.61923001,0.50015862,0.10022333,0.48058206,0.13162174,0.57664083,0.24409993,0.35397756,0.20941359,0.1479275,0.21998061,0.08163311,0.83489726,0.34470639,0.10173534,0.28723406,0.5708554,0.83259648,0.24467719,0.16705428,0.40762262,0.08419362,0.36060389,0.23205843,0.33434698,0.64271628,0.42081437,1
0.52087907,0.10248564,0.15702136,0.34544041,0.47534948,0.33307947,0.42593402,0.31099399,0.18910866,0.4915727,0.25763602,0.446162,0.35258825,0.32098603,0.31977307,0.20115829,0.25307787,0.53044022,0.29666996,0.35383921,0.14957318,0.10397497,0.61728377,0.49738649,0.2411796,0.31136264,0.21758119,0.63329132,0.51569469,0.54230262,0.47571631,0.2494956,0.15493105,0.46049212,0.3204674,0.32439815,0.11049861,0.87228357,0.17415893,0.63199263,0.24668016,0.22099722,0.21373078,0.68215011,0.25115967,0.07814915,0.53770263,0.49669858,0.12725024,0.46884321,0.15227621,0.55831798,0.18657716,0.3510449,0.23111482,0.19803917,0.21158783,0.06622819,0.80556403,0.27552941,0.13284753,0.19605602,0.48796103,0.81759214,0.27458977,0.15908275,0.33513374,0.08163311,0.39837041,0.19077272,0.35535403,0.64580788,0.42669975,1
0.59006406,0.33355605,0.43734231,0.38707255,0.45142932,0.30535193,0.47583839,0.33823985,0.27646317,0.6677995,0.4162425,0.45824327,0.32389129,0.37144244,0.37131941,0.25143522,0.24381046,0.46561104,0.35300641,0.37144244,0.13526925,0.08754056,0.57698153,0.60098776,0.38108507,0.31607379,0.29065795,0.60773166,0.61595612,0.61514424,0.52128432,0.20077195,0.22099722,0.51195995,0.52191254,0.37992786,0.16361911,0.80359094,0.17645378,0.59292661,0.3085753,0.29888836,0.18784829,0.63919288,0.23969767,0.10763443,0.58969523,0.52105932,0.12725024,0.50510226,0.16361911,0.70414091,0.26535446,0.3961992,0.26882392,0.21549331,0.28658323,0.17916171,0.85105898,0.27922979,0.2731691,0.2832857,0.47175609,0.8187072,0.27922979,0.15702136,0.33355605,0.30668766,0.49728086,0.22433665,0.32270186,0.60868492,0.47449002,1
0.6006187,0.1976446,0.2970758,0.4175116,0.5450879,0.4076226,0.5086685,0.422395,0.2643482,0.5806485,0.3838262,0.4642983,0.3974438,0.3828042,0.2900219,0.2511597,0.3500544,0.3679585,0.392188,0.4351936,0.2399952,0.1316217,0.6610232,0.5748942,0.3303496,0.3861841,0.1727649,0.7021384,0.6000368,0.6024812,0.5217333,0.3357602,0.2175812,0.4906918,0.385626,0.3861841,0.1575394,0.8980184,0.1964548,0.6885605,0.3309965,0.2925499,0.2090481,0.6861721,0.302644,0.1882696,0.6154313,0.5699825,0.1680214,0.487961,0.2259787,0.6343264,0.2680872,0.3877355,0.3206405,0.1835683,0.3038106,0.1428785,0.8916037,0.3016648,0.2348539,0.2688239,0.5245753,0.9045734,0.3692121,0.1882696,0.4113378,0.1002233,0.455261,0.3096965,0.4102045,0.6566304,0.514664,1
0.55821274,0.173231,0.1479275,0.40131766,0.4374213,0.32789868,0.45328653,0.29234082,0.21266315,0.53778316,0.30342273,0.46967221,0.3467526,0.31373684,0.31154662,0.24322983,0.29086935,0.49807124,0.33607239,0.32723822,0.13586858,0.07726527,0.65277519,0.50216604,0.29065795,0.25973369,0.192827,0.65180494,0.536205,0.52150899,0.48767954,0.20154362,0.19803917,0.47467461,0.36770648,0.39888274,0.10471409,0.8812554,0.17599763,0.61207186,0.24977424,0.18994301,0.17369569,0.71076237,0.2610299,0.05737811,0.58858326,0.47074936,0.08754056,0.48580829,0.16262291,0.59947923,0.20192797,0.38371302,0.18225998,0.19200869,0.26882392,0.14847809,0.82775915,0.28217009,0.10618142,0.26308063,0.55852824,0.8356618,0.28483363,0.16850258,0.36883714,0.06812544,0.40733296,0.17135761,0.34834084,0.65857494,0.40684894,1
0.59430998,0.13824205,0.28831251,0.40906252,0.58633409,0.41274238,0.54155883,0.48181802,0.28549214,0.57261793,0.36580276,0.49653938,0.38970665,0.36178956,0.29254985,0.25921204,0.2841722,0.51879034,0.40192022,0.43211607,0.23820085,0.1924184,0.68850198,0.56423069,0.25362142,0.44185576,0.27173475,0.75575607,0.61859969,0.61158219,0.53854599,0.26282583,0.20192797,0.48891411,0.44216205,0.37746804,0.15227621,0.95222862,0.19485332,0.62674807,0.3670746,0.30342273,0.16993694,0.73281044,0.32986266,0.14287846,0.61104169,0.62545783,0.12913947,0.51066174,0.2393995,0.65803734,0.20345549,0.36451995,0.32953712,0.29338304,0.28874171,0.08163311,0.88273594,0.33034963,0.22888953,0.29888836,0.52920884,0.86669802,0.39035795,0.25032996,0.3730327,0.18952642,0.43765801,0.28636565,0.43390556,0.63352431,0.48022703,1
0.65375764,0.35258825,0.44375981,0.42395911,0.45526105,0.36720119,0.54898404,0.38673998,0.25973369,0.58241885,0.45171656,0.50944952,0.37424453,0.49019394,0.38050759,0.25789985,0.29968693,0.44023734,0.36426206,0.38551419,0.17554008,0.05117169,0.61932317,0.63239836,0.37351861,0.32953712,0.28372961,0.68075412,0.58331102,0.59671393,0.55024808,0.2731691,0.24611063,0.51597455,0.55267159,0.38795577,0.17826453,0.90627827,0.2147908,0.63466281,0.29666996,0.27529506,0.23205843,0.70940802,0.26931303,0.10978771,0.62756535,0.58613057,0.14902664,0.51685732,0.21861425,0.62842198,0.2298473,0.40509333,0.25868855,0.18182129,0.3131923,0.13284753,0.9145537,0.3119139,0.20868173,0.31373684,0.61022724,0.82208669,0.25710695,0.18356832,0.37864445,0.33823985,0.43293214,0.25470261,0.35314553,0.61574164,0.45020234,1
0.5635551,0.18994301,0.28483363,0.41001478,0.4617046,0.35793477,0.48997215,0.33716006,0.20794626,0.54879724,0.34790936,0.48963884,0.38004398,0.32773384,0.32029412,0.25604314,0.39671903,0.51224691,0.31464001,0.34891421,0.14957318,0.13162174,0.63248363,0.56219467,0.31977307,0.31872548,0.25550838,0.71925971,0.5436244,0.53814498,0.50743987,0.284393,0.21654091,0.51639336,0.40781541,0.36921213,0.15011773,0.82300869,0.21688847,0.59562604,0.29359061,0.2298473,0.21619253,0.68385048,0.27435393,0.11538208,0.60266353,0.56657139,0.14514364,0.50871743,0.17182817,0.55673151,0.17508112,0.37887862,0.20757716,0.21723523,0.24176826,0.07548163,0.84903131,0.3131923,0.12404727,0.33931186,0.56969034,0.8201589,0.26025353,0.23016519,0.37782194,0.16608086,0.40742958,0.1882696,0.38027597,0.6647934,0.42081437,1
0.52796719,0.12788265,0.094807,0.34203355,0.50793254,0.31855016,0.46197271,0.35806937,0.19485332,0.61941627,0.25868855,0.38551419,0.30592585,0.1646087,0.28701743,0.16608086,0.18868972,0.37782194,0.27197477,0.38959782,0.09715244,0.06999883,0.55545006,0.44277275,0.30166481,0.26257059,0.12077389,0.5448578,0.61316776,0.53616431,0.48767954,0.16212229,0.15702136,0.45810587,0.3828042,0.30205726,0.02838957,0.73893102,0.14682019,0.59474996,0.28395107,0.26025353,0.20345549,0.55943594,0.22727943,0.09559293,0.55361558,0.37746804,0.07637612,0.43211607,0.10907341,0.66388134,0.18657716,0.32607533,0.26154523,0.18910866,0.23699246,0.09401691,0.79734787,0.25816321,0.20534313,0.27458977,0.40262013,0.85026604,0.31625205,0.17462074,0.39100643,0.02715361,0.47112769,0.2339279,0.28461348,0.60740415,0.42542135,0
0.53119943,0.16312184,0.12661513,0.34007289,0.48807347,0.31802296,0.43599306,0.29727826,0.20941359,0.49638001,0.24611063,0.40694587,0.35411578,0.3220179,0.31301034,0.18994301,0.23820085,0.56617273,0.30782311,0.35314553,0.13882956,0.10835566,0.60305358,0.4685872,0.23910074,0.29524085,0.15597987,0.67122339,0.51883606,0.53526639,0.47583839,0.23699246,0.12851239,0.43268779,0.29192188,0.29808549,0.0553379,0.83106511,0.14682019,0.58589764,0.29254985,0.20307508,0.14514364,0.66240684,0.23330734,0.07902781,0.52762283,0.49563401,0.08754056,0.43984939,0.13941476,0.56991759,0.08836567,0.31043931,0.21301988,0.21014187,0.26128779,0.05222422,0.81898771,0.30361678,0.13999766,0.22792556,0.46554567,0.77353255,0.30894997,0.18138132,0.34514723,0.08503743,0.40410898,0.16753862,0.35549097,0.62438153,0.40030794,1
0.50510226,0.13100504,0.13345666,0.36165828,0.3971336,0.31043931,0.42274403,0.219299,0.16361911,0.50155125,0.30244867,0.45879157,0.39165209,0.3093237,0.28306324,0.1940461,0.27340683,0.55102348,0.22695531,0.35019628,0.13941476,0.0367655,0.66424339,0.52128432,0.20231132,0.21964019,0.25198478,0.65273799,0.50404582,0.55772063,0.49118793,0.24235461,0.13999766,0.45755504,0.33762379,0.24865654,0.11049861,0.75289714,0.17088556,0.63227035,0.21723523,0.18615103,0.17229725,0.65905712,0.22952873,0.07814915,0.56557273,0.48891411,0.13706004,0.4904154,0.1364655,0.52324987,0.16608086,0.35753025,0.18868972,0.17276485,0.22565174,0.13162174,0.83036688,0.24977424,0.09162116,0.28483363,0.53465105,0.78940427,0.23237164,0.11944413,0.34037621,0.06527042,0.38039182,0.17826453,0.33854693,0.66008768,0.40171963,0
0.5012429,0.1405783,0.07726527,0.3014682,0.52307225,0.40607122,0.41330053,0.34962783,0.18269737,0.49584753,0.19724907,0.40161924,0.38662896,0.26882392,0.31643009,0.21230557,0.24496499,0.52766592,0.29687301,0.39165209,0.18005353,0.11742695,0.6694049,0.44338094,0.23668883,0.33260135,0.12339832,0.76291203,0.51085479,0.45106949,0.46723589,0.30322843,0.15227621,0.45776184,0.24058859,0.32098603,0.07637612,0.83627062,0.14514364,0.54725661,0.28745038,0.24611063,0.1956562,0.66731111,0.27004369,0.09081393,0.52360447,0.51606772,0.10544956,0.47381123,0.19077272,0.5804975,0.1246934,0.32640852,0.2108666,0.26154523,0.2773911,0.05838782,0.78740685,0.27340683,0.13223589,0.22792556,0.450781,0.7868258,0.31678554,0.18049744,0.32507129,0.03083115,0.40934884,0.1952553,0.3998005,0.61960229,0.39888274,0
0.58886918,0.17826453,0.28959642,0.40684894,0.49429251,0.38894317,0.48643466,0.38795577,0.24147422,0.51239019,0.33808607,0.45307342,0.42872263,0.30535193,0.31464001,0.2393995,0.36335591,0.47801881,0.34991233,0.39132961,0.16361911,0.10022333,0.67610474,0.59014904,0.30303387,0.32012064,0.24088439,0.72001945,0.56936509,0.58615966,0.49680462,0.28527296,0.20904811,0.48081827,0.36033912,0.3971336,0.16898224,0.8532967,0.22888953,0.69161496,0.30951022,0.27004369,0.1852951,0.7032557,0.25443305,0.15011773,0.61258428,0.53571602,0.15173951,0.48829811,0.1956562,0.5645337,0.27101236,0.37472651,0.22695531,0.19960689,0.28036756,0.09162116,0.88836612,0.28549214,0.13706004,0.25921204,0.52488287,0.89332222,0.31337403,0.2360797,0.42352629,0.10098125,0.43145998,0.26154523,0.39692646,0.69512675,0.46317325,0
0.58963841,0.06038695,0.37448571,0.43615243,0.57567646,0.40030794,0.51764276,0.48134838,0.26857877,0.56352124,0.38883378,0.44549029,0.37946244,0.28852726,0.31714014,0.24553891,0.34485348,0.37770407,0.33653951,0.45385336,0.219299,0.19445026,0.67379715,0.59693056,0.24088439,0.40704274,0.29888836,0.74801335,0.6295348,0.59945263,0.5336198,0.33115773,0.26051277,0.47729555,0.41823192,0.39857555,0.0932226,0.8017556,0.22466652,0.63369352,0.35806937,0.27991349,0.23638457,0.66125177,0.26759409,0.18005353,0.62124312,0.57925348,0.23910074,0.49765023,0.25171025,0.61219403,0.2285689,0.366058,0.3174939,0.22234199,0.27968594,0.08671085,0.88189971,0.33915919,0.170412,0.28916968,0.45651669,0.87601885,0.40781541,0.24639567,0.4166062,0.10618142,0.43883597,0.31784682,0.444364,0.59464009,0.5285679,0
0.54017891,0.13824205,0.06812544,0.3650344,0.49380659,0.37070271,0.44170238,0.30951022,0.1882696,0.49008309,0.2360797,0.41930596,0.39754701,0.37496692,0.31080933,0.21194713,0.31062443,0.5258018,0.3190755,0.38905248,0.15545638,0.10248564,0.64277597,0.5312415,0.25789985,0.31080933,0.20154362,0.69224409,0.5258018,0.53493852,0.48222773,0.25789985,0.13999766,0.45214638,0.35712462,0.26205879,0.05326936,0.84416759,0.16898224,0.60795799,0.28350782,0.2339279,0.16262291,0.70307007,0.2757634,0.08249151,0.52895279,0.55810742,0.08587649,0.52435521,0.17229725,0.5695278,0.25710695,0.34977015,0.25307787,0.23143002,0.27435393,0.11742695,0.82162653,0.24977424,0.20609153,0.2329961,0.43655012,0.78939683,0.29400489,0.22099722,0.33260135,0.04021583,0.40665489,0.19803917,0.38751481,0.62683664,0.44077877,0
0.60465501,0.17276485,0.25280535,0.40151878,0.3634857,0.30611667,0.49461557,0.28549214,0.24264692,0.52276091,0.34948538,0.45221789,0.3823477,0.40311807,0.31571664,0.25143522,0.29585501,0.52360447,0.31731712,0.33669489,0.12274654,0.03323334,0.64187824,0.60201117,0.35739516,0.25550838,0.25763602,0.62565877,0.52667174,0.60810868,0.48494989,0.21408496,0.16993694,0.48064114,0.38905248,0.39473393,0.11877477,0.83286314,0.2057178,0.6315858,0.3093237,0.22032025,0.24611063,0.69065183,0.25497168,0.10471409,0.60606138,0.51017804,0.11944413,0.50969276,0.13765222,0.53894591,0.28723406,0.37107303,0.20192797,0.10835566,0.25362142,0.11674844,0.84714216,0.33387293,0.10763443,0.30048124,0.52558352,0.792624,0.22167112,0.1405783,0.35820385,0.12011049,0.40440497,0.19364084,0.3670746,0.6529982,0.43984939,0
0.44008228,0.14115668,0.26635401,0.29828661,0.40121699,0.27877224,0.47156785,0.26635401,0.24467719,0.45314449,0.30381057,0.40519141,0.29605917,0.30988255,0.30819968,0.23016519,0.22792556,0.54672687,0.26857877,0.32304267,0.14514364,0.05326936,0.6016446,0.47393487,0.22727943,0.27646317,0.16010284,0.61559848,0.50920589,0.50144854,0.43583352,0.20831445,0.13706004,0.40331678,0.32590846,0.39898499,0.03792451,0.84965739,0.13162174,0.48552271,0.30592585,0.18225998,0.16212229,0.63510322,0.23111482,0.07548163,0.41921675,0.34920007,0.10173534,0.42989008,0.15334383,0.53555268,0.10397497,0.27101236,0.20383494,0.21827069,0.22200693,0.02961536,0.67384559,0.21861425,0.06812544,0.17088556,0.36257479,0.71679975,0.18443421,0.12077389,0.2326842,0.08754056,0.30668766,0.10907341,0.2942116,0.54668896,0.37592469,0
0.54057448,0.16361911,0.25198478,0.36322601,0.43789435,0.25470261,0.46755874,0.26759409,0.20231132,0.55131781,0.3142794,0.43071841,0.34689768,0.39079059,0.28284045,0.192827,0.20831445,0.51787299,0.30496808,0.27762218,0.14344799,0.03792451,0.55451766,0.53174536,0.27715966,0.24696411,0.21895702,0.56766223,0.58963841,0.54241972,0.44077877,0.22065912,0.17554008,0.44015983,0.35753025,0.33793214,0.12725024,0.91970084,0.18094003,0.59020567,0.26906868,0.18952642,0.20421342,0.69333872,0.24724752,0.07092676,0.52413479,0.449403,0.11810239,0.46055974,0.11538208,0.58895484,0.17369569,0.35685359,0.18910866,0.11810239,0.26154523,0.07276546,0.809271,0.24611063,0.14173282,0.25198478,0.43789435,0.82801167,0.31282816,0.1246934,0.36244421,0.11538208,0.44983953,0.17645378,0.31154662,0.60930874,0.39186669,1
0.52155388,0.13223589,0.17554008,0.40991983,0.55534277,0.39483907,0.44954865,0.36644004,0.263335,0.51167244,0.30322843,0.44481554,0.39847302,0.30516013,0.29565057,0.23789967,0.27197477,0.49391471,0.34188364,0.39111423,0.22727943,0.13706004,0.59158638,0.53233105,0.21895702,0.37107303,0.17916171,0.67561098,0.54849788,0.53149364,0.50959551,0.29400489,0.17415893,0.46877925,0.35847244,0.34905721,0.06430645,0.86363746,0.18486528,0.63141417,0.31499975,0.27877224,0.20269369,0.6529982,0.32133078,0.11049861,0.56202374,0.56982024,0.12209189,0.47879841,0.19118585,0.58431573,0.173231,0.31625205,0.26180223,0.20192797,0.23111482,0.06812544,0.8216385,0.29524085,0.16161999,0.24147422,0.51773489,0.80663356,0.37045531,0.22920947,0.3190755,0.09715244,0.39473393,0.2259787,0.43852276,0.61307068,0.46103222,0
0.54501126,0.16898224,0.32321278,0.37424453,0.54257571,0.40646059,0.45595993,0.35994108,0.23361794,0.57011211,0.37266722,0.48345017,0.42274403,0.34441176,0.38740437,0.27173475,0.27245365,0.41678771,0.35698917,0.42838739,0.19803917,0.12011049,0.64662416,0.56776101,0.23999524,0.34558678,0.30008461,0.69277109,0.57268163,0.65657606,0.5117204,0.28082024,0.22099722,0.48829811,0.41885938,0.36007388,0.06038695,0.85096562,0.22367473,0.70680422,0.2942116,0.3010742,0.18094003,0.66958775,0.29317518,0.14682019,0.62621553,0.58777977,0.15959366,0.50525257,0.21122765,0.61726017,0.22466652,0.38073885,0.29565057,0.20269369,0.27646317,0.12077389,0.90250145,0.28895585,0.16361911,0.25947309,0.42686937,0.87777396,0.34455915,0.20154362,0.30516013,0.094807,0.44185576,0.2722144,0.41778211,0.63384143,0.49922292,1
0.46197271,0.10022333,0.01820218,0.3332385,0.47528826,0.29483,0.38685092,0.23423721,0.15334383,0.45961026,0.25198478,0.43914853,0.33854693,0.20720714,0.29968693,0.16559176,0.27101236,0.56825389,0.29065795,0.37864445,0.13406331,0.09000231,0.55274442,0.52719127,0.16850258,0.24753039,0.15120088,0.61403872,0.49568742,0.46587221,0.449403,0.30649757,0.12725024,0.43350074,0.32012064,0.29023425,0.05117169,0.80180348,0.14847809,0.61370062,0.20904811,0.1882696,0.15545638,0.64155774,0.2360797,0.07990132,0.5323728,0.53216394,0.06999883,0.43317609,0.14902664,0.55197794,0.1346675,0.35286715,0.2144383,0.15227621,0.20977817,0.09242403,0.81743832,0.16111599,0.11606683,0.2108666,0.40061157,0.78066667,0.31589532,0.16111599,0.27646317,0.011462,0.35806937,0.18910866,0.32953712,0.58113068,0.43495297,0
0.45630815,0.27669569,0.16010284,0.31678554,0.33276089,0.21654091,0.43211607,0.25550838,0.13100504,0.47729555,0.27552941,0.39918929,0.25088361,0.20757716,0.36871193,0.16061027,0.18005353,0.55985302,0.21964019,0.28831251,0.08754056,0.02838957,0.52593262,0.50827643,0.31678554,0.23850142,0.17088556,0.43203422,0.5316615,0.48958322,0.4176018,0.11538208,0.15334383,0.47275607,0.34441176,0.33196147,0.01007657,0.78434805,0.14847809,0.52584542,0.25789985,0.16802138,0.23880138,0.64549573,0.15173951,0.02590731,0.49288441,0.32624202,0.05222422,0.41569529,0.05011166,0.51846991,0.17229725,0.3192502,0.13284753,0.12913947,0.31994696,0.0553379,0.69785851,0.20609153,0.170412,0.26409551,0.40321746,0.73409794,0.15011773,0.11877477,0.30725647,0.08163311,0.39046623,0.11674844,0.25470261,0.6034167,0.41161977,0
0.50170519,0.1924184,0.25088361,0.36322601,0.57236286,0.47362557,0.43080099,0.41930596,0.20831445,0.58146127,0.33276089,0.41633351,0.41039398,0.33529059,0.31355555,0.27715966,0.33669489,0.44315316,0.3332385,0.49880516,0.20831445,0.16608086,0.64937033,0.50763713,0.34790936,0.38314566,0.29044625,0.78609059,0.60674694,0.50303267,0.51782697,0.41086663,0.2144383,0.49008309,0.34113183,0.38303193,0.09242403,0.83778725,0.25032996,0.59918635,0.29788409,0.30186117,0.21758119,0.69754215,0.28874171,0.14682019,0.58238902,0.56677032,0.21014187,0.51046845,0.30067916,0.62670376,0.23759788,0.4083923,0.28461348,0.24235461,0.32921087,0.12404727,0.87065606,0.25143522,0.20646433,0.25550838,0.46954497,0.83841954,0.39143718,0.27197477,0.4102045,0.12143435,0.48158338,0.2801407,0.46456175,0.64129682,0.47144222,1
0.60629025,0.14737488,0.23205843,0.38382624,0.4637699,0.33403111,0.4845476,0.33339736,0.21050467,0.55021105,0.32270186,0.47921651,0.37266722,0.43922656,0.31571664,0.24058859,0.23361794,0.43969393,0.36126376,0.34396873,0.15387478,0.1364655,0.6583243,0.56706822,0.29359061,0.29171197,0.19921651,0.67169913,0.57514495,0.57852042,0.50719293,0.2329961,0.1852951,0.46508732,0.44070154,0.30458325,0.1952553,0.92726618,0.20496751,0.67289001,0.28809744,0.25171025,0.25362142,0.70765578,0.27854294,0.13941476,0.58826812,0.56297843,0.12597731,0.48807347,0.17554008,0.58803851,0.21688847,0.38784565,0.25060704,0.23546806,0.2841722,0.08249151,0.90782299,0.29044625,0.21964019,0.27269252,0.60336488,0.86606428,0.30205726,0.17826453,0.38607262,0.14682019,0.43479231,0.20609153,0.34278083,0.6507718,0.45672494,1
